id,value
kingdom_Animal.phylum_Nematode.class_Secernentea,
kingdom_Animal.phylum_Nematode.class_Secernentea.order_Spirurida,
kingdom_Animal.phylum_Nematode.class_Secernentea.order_Spirurida.family_Onchocercidae,5
kingdom_Animal.phylum_Nematode.family_Ancylostomatidae,3
kingdom_Animal.phylum_Nematode.order_Ascaridida,
kingdom_Animal.phylum_Nematode.order_Ascaridida.family_Ascarididae,4
kingdom_Animal.phylum_Nematode.order_Rhabditida,3
kingdom_Animal.phylum_Nematode.order_Strongylida,3
kingdom_Animal.phylum_Nematode.order_Tylenchida,
kingdom_Animal.phylum_Nematode.order_Tylenchida.family_Heteroderidae,4
kingdom_Animal.phylum_Platyzoa,2
kingdom_Animal.phylum_Proarticulata,2
kingdom_Animal.phylum_Sponge,
kingdom_Animal.phylum_Sponge.class_Calcareous_sponge,
kingdom_Animal.phylum_Sponge.class_Calcareous_sponge.class_Calcaronea,
kingdom_Animal.phylum_Sponge.class_Calcareous_sponge.class_Calcaronea.order_Leucosolenida,5
kingdom_Animal.phylum_Sponge.class_Calcareous_sponge.class_Calcinea,
kingdom_Animal.phylum_Sponge.class_Calcareous_sponge.class_Calcinea.order_Clathrinida,5
kingdom_Animal.phylum_Vetulicolia,2
